"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CMA_UID","PR_UID","CSD_UID","CD_UID","v_CA1996_7: 0-4","v_CA1996_8: 5-9","v_CA1996_9: 10-14","v_CA1996_31: 0-4","v_CA1996_32: 5-9","v_CA1996_33: 10-14","v_CA1996_783: Total - Total population by visible minority population","v_CA1996_784: Total visible minority population","v_CA1996_1347: Total population 15 years and over by highest level of schooling","v_CA1996_1356: University","v_CA1996_1385: Total by mobility status 1 year ago","v_CA1996_1386: Non-movers","v_CA1996_1387: Movers","v_CA1996_1388: Non-migrants","v_CA1996_1389: Migrants","v_CA1996_1390: Internal migrants","v_CA1996_1391: Intraprovincial migrants","v_CA1996_1392: Interprovincial migrants","v_CA1996_1393: External migrants","v_CA1996_1403: All persons with employment income by work activity","v_CA1996_1454: Median income $","v_CA1996_1614: Household income of all private households","v_CA1996_1615: Under $10,000","v_CA1996_1616: $  10,000 - $19,999","v_CA1996_1617: $  20,000 - $29,999","v_CA1996_1618: $  30,000 - $39,999","v_CA1996_1619: $  40,000 - $49,999","v_CA1996_1620: $  50,000 - $59,999","v_CA1996_1621: $  60,000 - $69,999","v_CA1996_1622: $  70,000 - $79,999","v_CA1996_1623: $  80,000 - $89,999","v_CA1996_1624: $  90,000 - $99,999","v_CA1996_1625: $100,000 and over","v_CA1996_1626: Average household income $","v_CA1996_1627: Median household income $","v_CA1996_1628: Standard error of average household income $","v_CA1996_1701: Average gross rent $","v_CA1996_1702: Gross rent spending  30% or more of household income on shelter costs","v_CA1996_1704: Average owner's major payments $","v_CA1996_1705: Owner's major payments spending 30% or more of household income on shelter costs","v_CA1996_1678: Total number of occupied private dwellings","v_CA1996_1681: Average value of dwelling $","v_CA1996_1682: Owned","v_CA1996_1683: Rented","v_CA1996_1688: Period of construction, before 1946","v_CA1996_1689: Period of construction, 1946-1960"
"85","9330186.02","CT","Surrey",1.90631858971318,4906,1714,1710,"59933","","5915004","5915",230,195,160,210,170,175,4890,925,3750,520,4825,3990,840,365,470,435,420,10,40,2520,18140,1710,115,340,130,230,200,165,165,155,75,50,85,45630,41574,1514,687,390,889,260,1715,217841,1085,630,80,575
"86","9330186.03","CT","Surrey",2.57150254088414,8569,2583,2580,"59933","","5915004","5915",480,390,290,415,320,275,8570,4260,6405,975,8405,6615,1795,1225,570,365,260,105,205,4120,15036,2580,145,375,325,380,345,325,260,155,100,85,80,44613,41627,1080,691,420,1011,555,2580,193042,1665,915,55,200
"87","9330186.04","CT","Surrey",2.64232941888246,8983,2698,2700,"59933","","5915004","5915",460,380,300,460,405,320,8985,3965,6660,995,8795,6875,1925,1215,710,500,410,90,210,4755,17391,2700,210,295,295,305,300,350,295,240,180,50,175,50019,48725,1241,725,515,1086,590,2695,203178,1695,1000,50,255
"88","9330187.01","CT","Surrey",2.5217219354554,7502,1928,1925,"59933","","5915004","5915",410,275,235,365,280,230,7205,4615,5410,1020,7045,5695,1345,925,420,270,230,45,145,3690,15039,1925,150,205,285,235,185,200,190,140,125,65,140,50043,44770,1580,696,335,1143,390,1930,254329,1170,755,15,75
"89","9330187.02","CT","Surrey",9.25635490164267,19736,6190,6180,"59933","","5915004","5915",775,785,835,660,805,705,19705,6185,15140,2990,19475,15960,3510,2260,1245,1025,745,275,225,10485,20476,6185,230,655,620,675,675,615,600,570,400,375,760,58813,53432,1013,810,475,1051,1375,6180,239040,5140,1045,80,265
"90","9330187.03","CT","Surrey",2.58759723727155,6006,1768,1770,"59933","","5915004","5915",280,225,240,275,245,215,6005,1735,4520,780,5925,4770,1155,780,375,325,225,100,45,3205,19985,1770,115,175,150,180,180,205,170,185,140,125,140,55085,54313,1518,860,340,1004,270,1765,223558,1200,565,25,160
"91","9330189.01","CT","Surrey",3.76414415183018,9330,3891,3880,"59933","","5915004","5915",300,240,275,325,260,225,9320,2790,7685,1845,9185,6810,2380,1485,895,770,525,245,125,4770,19695,3880,280,545,640,585,445,425,340,235,125,75,175,43681,38495,997,699,715,868,660,3880,175836,2465,1420,10,125
"92","9330189.02","CT","Surrey",1.47679694806528,7727,3190,3185,"59933","","5915004","5915",435,285,245,415,285,235,7725,1960,5830,1050,7500,4765,2740,1655,1080,880,555,325,200,3870,17609,3185,315,675,540,480,440,310,185,115,65,20,30,34813,31222,908,687,1200,891,335,3185,132007,1160,2020,15,120
"93","9330189.03","CT","Surrey",1.44803234195113,3117,1054,1050,"59933","","5915004","5915",130,130,90,130,110,120,3105,295,2395,345,3050,2590,460,300,160,155,155,0,0,1780,25030,1055,55,40,130,110,140,155,110,100,60,35,120,57453,52324,2102,916,95,1003,205,1055,204716,880,170,30,245
"94","9330189.04","CT","Surrey",2.59974524096817,7862,2449,2445,"59933","","5915004","5915",315,305,320,295,285,330,7860,3065,6010,1375,7685,6215,1465,675,790,600,460,140,190,4235,20017,2445,165,225,230,305,290,295,230,215,195,110,180,52791,50020,1271,813,335,992,460,2445,219462,1720,725,15,70
"95","9330190.01","CT","Surrey",1.47397549269297,5062,2239,2230,"59933","","5915004","5915",195,145,110,170,130,110,4955,1125,4090,655,4890,3235,1655,1095,565,510,375,135,55,2665,18953,2230,135,480,345,410,295,195,155,95,65,25,25,37506,32628,1062,746,550,829,325,2230,150393,1030,1200,55,150
"96","9330190.02","CT","Surrey",3.64945715925558,7539,2548,2545,"59933","","5915004","5915",345,305,265,310,255,230,7515,1465,5820,890,7355,5735,1620,985,640,575,425,150,60,3850,19293,2545,145,325,375,310,345,225,260,210,95,80,170,48080,42940,1268,792,445,927,420,2545,232683,1670,875,175,855
"97","9330190.03","CT","Surrey",1.88766130810171,4632,1644,1640,"59933","","5915004","5915",200,190,170,220,180,130,4610,880,3515,370,4520,3275,1240,855,385,365,290,75,20,2325,16220,1640,170,250,190,250,255,205,140,90,15,50,15,39508,38202,1237,839,495,893,245,1640,173271,725,915,105,310
"98","9330191.01","CT","Surrey",2.63292906016261,8690,3344,3335,"59933","","5915004","5915",355,295,235,320,295,255,8480,2715,6725,1005,8340,6520,1815,1115,700,645,505,140,55,4260,16474,3335,330,785,400,475,360,355,165,160,140,70,90,37904,32832,973,633,1005,903,540,3335,194355,1730,1610,40,540
"99","9330191.02","CT","Surrey",2.60124561250024,7020,2883,2875,"59933","","5915004","5915",280,235,210,270,240,165,6865,1425,5475,900,6735,4615,2125,1295,825,675,525,150,150,3465,16173,2875,320,665,450,360,380,220,130,115,75,70,90,36193,29813,1069,696,955,753,285,2875,212521,1120,1750,145,680
"100","9330201.00","CT","New Westminster",0.72453541450429,1481,519,520,"59933","","5915029","5915",65,40,45,65,45,30,1455,590,1170,275,1425,1050,375,115,255,215,190,25,40,850,20080,520,25,70,65,40,50,80,40,30,40,30,35,49947,49490,2739,627,75,1121,110,515,298721,320,195,160,165
"101","9330203.00","CT","New Westminster",1.13131072946286,4068,1453,1450,"59933","","5915029","5915",155,140,120,135,130,105,4070,890,3285,835,4000,3570,430,180,250,220,205,15,30,2395,24149,1450,40,125,190,165,135,180,130,110,80,110,180,57752,52362,1861,714,135,855,165,1450,279144,1040,415,655,315
"102","9330204.00","CT","New Westminster",1.10475297817945,8305,4509,4485,"59933","","5915029","5915",245,165,130,215,145,135,8300,1420,7260,1830,8165,5620,2545,1175,1370,1190,940,245,185,5060,20433,4485,525,810,905,655,475,390,230,180,145,50,110,35978,29643,815,635,1595,856,260,4480,189661,1175,3310,630,595
"103","9330205.00","CT","New Westminster",1.12365124687672,7388,4507,4480,"59933","","5915029","5915",150,100,105,125,90,65,7315,940,6680,1505,7245,5070,2175,930,1245,1145,835,310,100,3635,18984,4480,565,1145,750,695,450,235,210,170,95,25,135,33072,26901,848,593,1495,618,260,4480,189826,1495,2985,510,645
"104","9330206.00","CT","New Westminster",0.307208650192738,1587,895,885,"59933","","5915029","5915",25,10,10,20,10,15,1595,280,1490,490,1585,955,635,225,405,360,305,50,45,1090,19631,885,130,155,160,120,120,80,60,20,10,10,35,34701,30071,1833,684,305,889,125,885,170186,280,600,90,95
"105","9330207.00","CT","New Westminster",0.34501641595155,2111,1299,1290,"59933","","5915029","5915",35,20,15,40,10,15,2105,215,1980,585,2050,1395,660,175,485,415,315,105,65,1510,20592,1290,115,250,235,240,175,70,100,30,30,10,35,36000,31605,1394,600,360,880,140,1290,134322,445,845,135,205
"106","9330208.00","CT","New Westminster",1.66396779145169,5015,2187,2180,"59933","","5915029","5915",150,175,135,140,160,150,4910,585,4000,1165,4855,4095,765,315,445,395,345,45,50,2480,20813,2175,205,490,240,175,180,155,150,115,90,85,275,50576,36558,2242,567,505,1141,235,2180,338763,1040,1140,940,510
"107","9330209.00","CT","New Westminster",2.00608537731564,6505,2519,2515,"59933","","5915029","5915",190,175,175,165,155,135,6065,925,5060,1550,5990,5080,905,305,600,550,475,70,55,3640,29491,2515,75,190,220,395,265,255,280,165,145,165,360,60897,54792,1536,832,180,873,285,2515,267959,1855,655,245,510
"108","9330221.02","CT","Burnaby",2.58594991565155,7581,2358,2355,"59933","","5915025","5915",195,215,240,175,175,215,7305,3135,6120,1895,7240,5925,1310,670,640,295,230,65,345,3640,19025,2350,145,250,300,210,240,265,180,180,145,125,295,56561,50463,1654,935,150,805,350,2355,403870,1855,500,295,905
"109","9330222.00","CT","Burnaby",2.90096105781023,7389,2851,2840,"59933","","5915025","5915",235,200,210,225,215,225,7355,2815,6045,2080,7255,6175,1075,445,630,340,295,45,290,4080,24438,2840,210,280,315,365,310,355,255,225,150,85,285,52170,47882,1348,825,380,964,455,2840,288047,1940,900,200,705
"110","9330223.00","CT","Burnaby",2.20729233400714,8487,2848,2835,"59933","","5915025","5915",345,310,290,360,325,290,8470,4165,6545,1555,8295,6085,2210,1045,1165,775,580,195,390,4075,17289,2835,295,475,460,325,280,250,180,225,135,75,140,43153,36021,1230,761,780,873,330,2835,258125,1185,1650,240,555
"111","9330224.00","CT","Burnaby",1.16986204492629,7520,3671,3660,"59933","","5915025","5915",215,140,130,165,155,130,7165,2160,6220,1340,7075,5190,1885,1000,885,560,450,110,330,3225,15301,3660,465,1200,580,350,310,250,155,115,110,20,110,31664,22485,949,619,1530,896,290,3665,244159,1040,2630,100,530
"112","9330225.00","CT","Burnaby",2.86791881580562,7088,2502,2500,"59933","","5915025","5915",190,195,235,165,225,210,7075,2835,5850,1320,7025,5385,1640,580,1060,670,490,185,385,3575,16002,2500,270,360,330,265,270,340,110,160,155,90,150,45470,41066,1341,765,555,787,280,2500,388045,1270,1225,255,710
"113","9330226.01","CT","Burnaby",1.03399089552879,6639,3539,3505,"59933","","5915025","5915",120,100,90,90,70,85,6640,3065,6075,1910,6600,4635,1965,805,1160,590,370,220,565,2875,17106,3500,550,800,605,510,320,315,115,90,75,35,85,32318,26974,974,740,1110,525,350,3505,219315,1175,2330,105,265
"114","9330226.02","CT","Burnaby",1.34726355877593,3463,1217,1210,"59933","","5915025","5915",105,100,100,75,85,90,3440,1260,2885,910,3410,2855,555,270,290,210,175,40,75,1770,18324,1210,70,170,140,155,95,145,115,85,60,60,100,53517,46911,2521,743,185,729,125,1210,390785,725,480,125,345
"115","9330227.00","CT","Burnaby",1.38242599191393,8075,4586,4570,"59933","","5915025","5915",165,90,75,170,85,90,8075,2430,7400,2150,8000,5660,2340,1075,1260,755,500,255,505,4370,18331,4570,615,1000,835,720,430,335,240,170,75,70,85,33116,27452,806,656,1595,572,295,4565,176382,1285,3280,75,425
"116","9330228.01","CT","Burnaby",1.05266693931767,7807,4008,3975,"59933","","5915025","5915",135,120,105,140,125,110,7640,3055,6900,2050,7585,5310,2270,985,1290,860,635,225,430,4105,17465,3975,480,780,655,635,470,325,190,175,85,65,110,35742,31316,877,712,1130,630,325,3975,215221,1545,2430,130,290
"117","9330228.02","CT","Burnaby",0.967873638231247,3283,1078,1070,"59933","","5915025","5915",105,100,90,100,95,90,3275,1460,2695,740,3250,2815,440,165,270,185,165,20,85,1820,19298,1075,55,85,105,145,160,145,60,95,65,35,115,58156,49487,2843,868,135,757,125,1070,362261,740,335,105,505
"118","9330229.00","CT","Burnaby",3.01529990648505,6442,2387,2370,"59933","","5915025","5915",135,135,150,170,135,155,5915,2715,5025,1180,5845,4845,1005,415,585,495,355,145,85,3120,19242,2370,190,310,360,330,275,270,140,120,110,95,180,47374,40124,1491,677,405,819,285,2375,309247,1425,950,155,680
"119","9330236.00","CT","Burnaby",3.85569845735846,3803,1094,1090,"59933","","5915025","5915",95,105,175,90,145,160,3805,1600,3065,940,3775,3310,465,290,170,115,90,25,60,2085,21761,1090,70,50,70,50,135,120,70,105,85,65,270,77568,65969,3371,1290,65,1044,215,1090,515746,965,130,45,130
"120","9330237.00","CT","Burnaby",2.5613001391814,7418,2807,2790,"59933","","5915025","5915",185,215,250,175,195,245,7415,3025,6160,2030,7325,5850,1475,590,880,590,515,75,290,3950,20904,2790,210,360,275,410,345,275,195,160,110,85,370,53573,43409,1589,871,490,835,380,2790,345678,1615,1175,50,235
"121","9330238.01","CT","Burnaby",1.23855586922908,2736,890,885,"59933","","5915025","5915",60,100,105,45,70,110,2730,1410,2215,775,2715,2415,300,140,160,125,120,10,35,1465,17829,890,45,100,105,100,105,85,50,80,30,35,150,59430,48262,2953,962,80,801,165,890,344513,745,140,10,330
"122","9330238.02","CT","Burnaby",2.32916837621912,6943,2230,2225,"59933","","5915025","5915",165,185,275,130,180,240,6835,2975,5670,1615,6770,5500,1265,480,790,455,330,125,330,3485,17632,2225,240,250,230,240,270,240,130,115,125,95,285,55677,46177,2177,823,340,738,280,2220,417008,1400,825,80,525
"123","9330239.00","CT","Burnaby",2.37748736894106,7454,2876,2860,"59933","","5915025","5915",190,175,235,200,160,190,7450,3215,6300,1825,7370,6255,1110,530,580,435,310,125,145,4165,19578,2860,200,340,395,340,410,285,215,210,125,115,220,49662,43551,1329,798,465,742,325,2860,334948,1645,1210,100,755
"124","9330240.00","CT","Burnaby",3.05805404211141,8321,3053,3040,"59933","","5915025","5915",260,205,220,225,185,225,8200,3560,6890,1570,8065,6870,1200,605,595,400,295,100,195,4515,19532,3040,250,435,330,425,325,315,335,150,135,150,190,47464,42274,1209,743,530,785,430,3040,323296,1900,1140,295,755
"125","9330241.00","CT","Burnaby",1.83605377429795,6997,2638,2630,"59933","","5915025","5915",180,190,195,135,165,165,6755,2230,5710,1630,6670,5610,1070,470,590,485,355,125,110,3935,19675,2625,170,385,350,305,270,240,280,180,120,60,255,51261,44361,1661,757,450,834,370,2625,320341,1615,1010,715,540
"126","9330260.01","CT","Port Moody",4.29439099160262,7546,2696,2690,"59933","","5915043","5915",320,325,260,335,280,275,7545,910,5740,1655,7375,6530,845,245,600,550,495,60,45,4515,27338,2690,130,195,230,250,290,265,225,310,185,185,415,63493,59281,1573,703,310,1033,355,2690,238155,1875,810,30,555
"127","9330281.02","CT","Coquitlam",2.58262551120977,5931,2202,2195,"59933","","5915034","5915",195,215,190,175,190,200,5915,1080,4745,1055,5845,4770,1070,555,520,495,400,100,20,3490,23017,2195,110,235,245,205,255,245,305,155,125,75,230,54764,51531,1441,850,225,842,385,2195,219963,1665,530,90,450
"128","9330282.00","CT","Coquitlam",2.73784395843542,6942,2791,2780,"59933","","5915034","5915",255,240,205,240,200,180,6780,1620,5460,1210,6625,5315,1310,625,680,645,560,85,40,3830,22552,2785,175,385,380,385,365,290,195,200,120,105,170,47220,41818,1184,688,445,898,385,2785,202835,1705,1075,370,415
"129","9330283.00","CT","Coquitlam",2.19240944778989,6022,2435,2425,"59933","","5915034","5915",185,150,175,170,160,165,5750,1125,4755,1410,5665,4350,1310,515,795,620,430,190,170,3365,20064,2425,235,380,375,385,225,175,185,130,85,85,160,48676,36339,3280,678,600,792,200,2425,262727,1145,1280,170,420
"130","9330284.01","CT","Coquitlam",2.18883874941626,6489,2590,2575,"59933","","5915034","5915",195,195,215,215,175,195,6480,2020,5300,1630,6405,4770,1635,665,965,650,495,155,315,3440,18748,2575,340,375,390,245,315,195,170,135,115,80,210,46093,36462,1759,749,775,709,130,2575,270638,1100,1475,30,305
"131","9330284.02","CT","Coquitlam",2.1278835574173,6005,2284,2285,"59933","","5915034","5915",210,200,165,200,175,175,5980,1330,4855,1230,5900,4775,1120,515,605,530,430,95,75,3470,21859,2285,150,295,245,310,240,225,235,130,110,75,250,52823,47875,1731,813,430,787,215,2280,257529,1320,960,75,475
"132","9330285.01","CT","Coquitlam",0.663736823688944,3067,1710,1705,"59933","","5915034","5915",85,55,65,80,70,55,3060,525,2655,610,3015,2105,915,375,540,410,235,170,125,1865,19530,1705,190,390,200,295,205,190,100,50,30,0,40,35423,32660,1315,619,535,733,100,1705,222506,475,1230,30,160
"133","9330285.02","CT","Coquitlam",2.17404875810198,5489,1722,1720,"59933","","5915034","5915",150,230,225,125,185,210,5300,1090,4175,1090,5265,4565,695,380,315,260,210,45,60,2975,24045,1725,65,195,135,195,155,180,165,115,110,120,270,62376,56199,2077,928,150,796,275,1720,329202,1365,355,55,410
"134","9330286.01","CT","Coquitlam",4.17916959739559,5755,1819,1815,"59933","","5915034","5915",180,210,225,165,205,235,5750,1290,4530,1250,5690,4965,725,240,485,310,295,15,170,3170,24165,1815,130,115,130,135,190,215,205,165,130,115,285,63391,59844,1938,825,175,788,220,1820,305866,1435,375,45,325
"135","9330286.02","CT","Coquitlam",2.76095719879406,6866,2123,2120,"59933","","5915034","5915",260,260,295,255,240,285,6860,1335,5265,1430,6745,5695,1050,445,605,450,405,50,150,4000,25008,2120,100,165,150,140,195,225,165,220,225,190,340,65973,65699,1697,902,155,1037,450,2120,247954,1780,340,15,105
"136","9330286.03","CT","Coquitlam",2.95701339754929,4243,1365,1360,"59933","","5915034","5915",110,165,165,125,155,155,4235,590,3375,1200,4190,3715,475,215,260,185,130,50,70,2535,27797,1360,40,55,110,105,140,110,95,150,80,125,355,80109,72377,3081,909,50,861,145,1360,297245,1235,130,10,170
"137","9330287.01","CT","Coquitlam",1.8698620243001,6708,2156,2150,"59933","","5915034","5915",335,370,325,275,315,285,6700,2280,4805,1075,6565,4865,1700,965,730,525,430,95,205,3440,22008,2150,125,230,255,285,230,245,265,120,155,65,165,51366,48093,1469,902,290,961,350,2150,219749,1410,740,0,30
"138","9330287.04","CT","Coquitlam",3.22040264054716,7368,2211,2205,"59933","","5915034","5915",270,325,375,250,280,320,7365,2535,5545,1690,7285,5720,1570,865,705,515,425,95,190,4015,25212,2205,150,130,135,165,165,250,275,180,170,155,430,70873,63373,2773,1005,170,1254,465,2205,299808,1690,515,0,15
"139","9330162.01","CT","Delta",2.13014222104156,5860,1739,1735,"59933","","5915011","5915",175,220,285,165,190,245,5750,1165,4470,1445,5715,4900,810,310,500,410,295,115,95,3465,25771,1740,60,80,115,135,160,205,135,125,165,125,425,73054,68127,2123,976,140,1066,235,1735,273697,1430,305,0,55
"140","9330162.02","CT","Delta",2.12756764278865,6430,1835,1835,"59933","","5915011","5915",195,240,305,195,245,290,6425,1050,4960,1130,6350,5570,775,395,375,360,270,85,15,3860,25015,1835,20,65,95,145,190,210,210,280,190,125,295,69689,68539,1522,1015,85,973,290,1835,259606,1580,250,0,30
"141","9330162.03","CT","Delta",1.62335640730213,6405,1937,1935,"59933","","5915011","5915",235,240,260,265,260,220,6395,2365,4920,820,6280,5025,1250,430,825,660,500,160,165,3495,18042,1935,65,265,215,215,215,175,245,150,125,115,145,53075,49228,1514,754,275,987,365,1935,229468,1355,580,20,130
"142","9330162.04","CT","Delta",5.85345267737329,6284,1832,1825,"59933","","5915011","5915",125,250,325,125,235,320,6275,1345,4895,1860,6245,5865,380,135,245,100,100,0,145,3650,27137,1825,75,85,75,95,125,165,170,145,95,135,655,88435,77809,2840,1309,35,1024,240,1830,336004,1740,90,10,60
"143","9330163.01","CT","Delta",1.69740086629477,3729,1112,1105,"59933","","5915011","5915",140,135,175,150,145,145,3730,900,2845,650,3685,3265,420,200,220,200,125,80,20,2270,21920,1110,50,70,75,45,110,110,200,125,75,90,155,66233,64185,2347,778,30,1000,200,1110,232053,1020,85,0,30
"144","9330290.03","CT","Coquitlam 2",3.34741918175803,5930,1947,1940,"59933","","5915804","5915",285,270,265,230,230,250,5930,845,4405,995,5865,4880,980,450,530,505,460,45,25,3425,24214,1940,95,120,150,185,215,275,265,195,150,110,175,58154,56804,1421,778,150,1067,385,1940,220926,1550,390,40,160
"145","9330402.01","CT","Maple Ridge",3.09577415286478,7312,2682,2680,"59933","","5915075","5915",290,350,255,280,320,310,7250,580,5445,840,7175,5575,1600,830,770,745,680,60,30,3560,18831,2680,210,455,295,285,305,280,300,205,145,75,125,45764,41782,1211,686,520,933,375,2680,197597,1765,910,85,175
"146","9330402.02","CT","Maple Ridge",2.96892245230174,4785,1617,1615,"59933","","5915075","5915",185,215,215,170,205,180,4750,440,3590,680,4705,3935,770,360,410,355,305,50,55,2490,22246,1615,60,165,170,140,225,215,245,105,110,40,140,53959,52799,1530,848,115,906,310,1620,219766,1330,285,70,180
"147","9330403.01","CT","Maple Ridge",2.33976607704192,5405,1785,1785,"59933","","5915075","5915",230,235,270,190,215,205,5230,355,3890,635,5155,4205,955,610,340,325,285,35,15,2790,23985,1785,90,175,215,190,260,200,185,190,95,50,130,52772,47827,1757,776,215,930,285,1785,189601,1375,405,65,130
"148","9330502.05","CT","Langley",33.5819028967417,2580,883,880,"59933","","5915001","5915",85,95,105,75,95,90,2575,70,2020,435,2540,2230,310,105,200,175,175,0,25,1445,24915,880,50,60,70,105,100,95,100,60,75,50,120,63612,54570,3467,569,75,872,110,880,414950,635,245,95,125
"149","9330503.01","CT","Langley",1.32071624552779,2981,909,905,"59933","","5915002","5915",100,115,150,95,125,125,2920,75,2225,440,2885,2560,330,125,200,190,145,45,10,1755,26077,905,0,75,70,45,70,115,130,95,95,90,110,65979,64352,2094,1146,55,972,115,905,231475,795,105,55,15
"150","9330504.01","CT","Langley",20.5266830969448,7420,2432,2430,"59933","","5915001","5915",270,325,335,255,300,320,7415,755,5605,1095,7345,6500,845,400,440,385,350,35,55,4055,22318,2435,85,235,260,215,245,310,320,180,185,70,315,60240,56159,1692,878,235,993,435,2430,343276,1880,550,225,130
"151","9330504.02","CT","Langley",8.1647212233119,5684,1892,1890,"59933","","5915001","5915",250,245,245,240,245,215,5680,440,4235,1025,5595,4060,1535,530,1005,890,615,275,115,2905,28486,1890,50,125,140,110,210,235,250,185,160,125,295,65085,62181,1645,789,35,1098,400,1890,241601,1730,155,0,30
"152","9330061.00","CT","Vancouver",0.187139803558946,4731,3408,3280,"59933","","5915022","5915",45,20,20,35,30,25,4735,780,4555,1990,4715,3255,1460,690,770,470,230,240,300,3175,20293,3280,495,705,565,440,360,230,175,80,85,20,120,34219,28322,1039,731,1465,723,115,3280,182849,375,2905,135,775
"153","9330062.00","CT","Vancouver",0.150691455040812,3281,2437,2325,"59933","","5915022","5915",40,5,10,20,5,5,3280,460,3195,1605,3260,2590,670,350,325,275,130,145,45,2060,25237,2325,200,490,320,370,220,155,120,90,65,50,230,53580,33187,5406,854,890,670,110,2325,264452,620,1700,185,580
"154","9330063.00","CT","Vancouver",0.186052611434102,3585,2348,2305,"59933","","5915022","5915",40,25,35,30,35,30,3585,490,3395,1350,3570,2460,1105,640,465,305,190,120,155,2550,20249,2305,295,445,350,340,280,210,140,110,55,0,80,35927,31622,1134,730,890,843,130,2305,184246,555,1755,385,225
"155","9330064.00","CT","Vancouver",0.240199094792247,4034,2797,2695,"59933","","5915022","5915",30,25,15,25,10,15,4025,840,3905,1610,4010,2505,1500,900,600,300,180,125,300,2950,19395,2695,435,590,410,465,280,220,145,55,30,15,45,30980,27574,947,712,1240,945,100,2690,148564,240,2455,360,350
"156","9330065.00","CT","Vancouver",0.240247989231825,6417,4225,3985,"59933","","5915022","5915",65,25,25,45,30,20,6225,1595,6020,2595,6195,3920,2275,1105,1170,615,345,265,555,4165,18392,3990,695,880,575,645,370,280,190,130,75,30,115,32202,26336,916,696,1810,985,200,3985,205181,605,3385,615,535
"157","9330101.01","CT","North Vancouver",0.63822583839488,7056,4359,4315,"59933","","5915051","5915",115,75,85,95,65,60,7055,1430,6565,2060,7000,4695,2305,1290,1010,670,415,255,340,4700,22381,4310,405,700,805,720,640,415,150,195,120,55,105,38653,33218,1272,750,1470,730,265,4310,166072,1065,3245,120,440
"158","9330052.02","CT","Vancouver",1.35094009170313,5499,1708,1705,"59933","","5915022","5915",170,165,165,155,195,160,5435,3255,4430,900,5370,4595,780,430,345,250,190,55,95,2860,16993,1705,150,270,180,175,215,140,150,95,115,60,145,49489,43776,1826,701,265,698,180,1705,330673,1055,650,305,390
"159","9330010.01","CT","Vancouver",1.426434187639,4408,1666,1650,"59933","","5915022","5915",60,80,130,60,95,150,4345,2575,3770,1790,4330,3270,1065,525,535,145,100,45,390,1825,20213,1650,145,280,135,155,170,130,140,65,55,60,300,64933,44433,3542,945,315,852,240,1650,761142,945,705,220,290
"160","9330010.02","CT","Vancouver",1.40870556744063,4339,1527,1515,"59933","","5915022","5915",45,90,145,55,75,130,4325,2660,3790,1595,4305,3775,535,200,335,150,85,65,185,1875,19626,1515,145,195,155,170,165,90,140,70,35,45,300,67284,44224,3735,1178,375,881,220,1520,882056,815,700,95,380
"161","9330011.00","CT","Vancouver",1.61356430478001,5737,1826,1825,"59933","","5915022","5915",200,160,185,185,140,150,5725,4135,4710,1175,5665,4770,895,510,380,230,140,85,150,2785,14841,1820,130,375,235,205,130,170,160,115,80,65,155,47575,37553,1764,679,320,707,275,1825,368104,1110,710,250,470
"162","9330012.00","CT","Vancouver",1.57911492980289,7061,2373,2360,"59933","","5915022","5915",195,185,245,165,170,180,7040,4320,5905,2085,7000,5630,1365,730,635,270,165,105,365,3535,15949,2360,230,455,255,240,255,215,155,175,120,55,195,46837,40233,1572,780,460,695,345,2365,437886,1430,930,555,775
"163","9330052.01","CT","Vancouver",1.30537816706115,5559,1857,1855,"59933","","5915022","5915",170,160,185,185,165,160,5485,3315,4465,955,5395,4525,875,525,350,190,50,135,160,2555,13209,1855,255,435,235,180,180,165,125,75,30,50,115,39061,29562,1521,602,455,665,255,1855,340505,935,920,210,535
"164","9330013.01","CT","Vancouver",1.16210137516261,5534,1687,1685,"59933","","5915022","5915",165,160,190,140,155,155,5530,3965,4540,1070,5460,4715,745,570,175,70,15,50,105,2585,15283,1685,145,305,205,245,165,165,120,100,45,105,85,44663,36520,1613,782,390,674,160,1685,343033,1035,645,280,310
"165","9330013.02","CT","Vancouver",1.12323097181601,6931,1937,1935,"59933","","5915022","5915",235,210,185,245,200,190,6925,5355,5660,1255,6840,5820,1015,610,410,170,85,85,235,3465,14992,1935,110,330,240,230,165,200,135,150,125,80,165,48945,43026,1505,788,275,701,305,1935,380043,1320,610,180,480
"166","9330001.01","CT","Vancouver",1.06917147093463,6420,2232,2230,"59933","","5915022","5915",175,200,295,175,200,260,6315,2810,5020,1580,6270,5445,825,525,300,185,125,55,120,3485,20274,2230,125,320,285,255,240,190,170,225,125,105,180,51121,43889,1515,706,315,876,290,2230,244736,1175,1055,10,10
"167","9330002.02","CT","Vancouver",1.56929789635003,7206,2268,2265,"59933","","5915022","5915",190,220,210,170,215,235,6955,4265,5725,1680,6880,5505,1370,915,460,220,110,110,240,3625,17281,2265,160,320,330,220,220,215,150,125,165,80,270,53000,44872,1735,804,315,1064,440,2265,423996,1565,695,130,415
"168","9330014.00","CT","Vancouver",1.31672158453488,7387,2296,2290,"59933","","5915022","5915",195,225,255,205,220,225,7380,5590,6045,1275,7320,6210,1105,705,405,185,105,85,215,3295,13522,2290,235,520,255,280,245,160,150,175,70,65,115,41125,34034,1343,672,410,607,270,2290,374985,1390,900,320,490
